YEAR,MONTH,METRIC,d1,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d2,d20,d21,d22,d23,d24,d25,d26,d27,d28,d29,d3,d30,d31,d4,d5,d6,d7,d8,d9
2017,5,PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.1,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0
2017,5,TMAX,50.0,62.0,64.0,65.0,52.0,55.0,55.0,49.0,38.0,37.0,45.0,49.0,52.0,51.0,58.0,63.0,66.0,54.0,55.0,55.0,62.0,66.0,54.0,69.0,70.0,65.0,70.0,65.0,63.0,61.0,62.0
2017,5,TMIN,36.0,40.0,42.0,49.0,31.0,31.0,35.0,32.0,20.0,18.0,26.0,34.0,31.0,35.0,38.0,42.0,47.0,40.0,35.0,31.0,39.0,43.0,31.0,46.0,49.0,39.0,45.0,43.0,42.0,38.0,38.0
2017,6,PRCP,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,6,TMAX,66.0,66.0,67.0,56.0,53.0,63.0,70.0,71.0,65.0,70.0,76.0,65.0,81.0,79.0,70.0,69.0,72.0,75.0,78.0,71.0,71.0,66.0,72.0,69.0,9999.0,74.0,70.0,74.0,75.0,72.0,71.0
2017,6,TMIN,44.0,46.0,50.0,32.0,33.0,38.0,45.0,52.0,49.0,47.0,50.0,42.0,51.0,54.0,50.0,45.0,46.0,50.0,53.0,50.0,48.0,47.0,45.0,43.0,9999.0,51.0,50.0,50.0,52.0,54.0,53.0
2017,7,PRCP,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,7,TMAX,75.0,75.0,75.0,75.0,78.0,77.0,79.0,80.0,78.0,80.0,75.0,77.0,76.0,79.0,78.0,79.0,77.0,62.0,71.0,72.0,70.0,75.0,77.0,76.0,77.0,80.0,82.0,82.0,82.0,80.0,80.0
2017,7,TMIN,45.0,56.0,53.0,50.0,52.0,52.0,54.0,56.0,56.0,54.0,54.0,54.0,54.0,57.0,53.0,55.0,52.0,51.0,50.0,49.0,53.0,49.0,54.0,52.0,53.0,54.0,58.0,56.0,59.0,57.0,56.0
2017,8,PRCP,0.0,0.3,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4
2017,8,TMAX,79.0,71.0,74.0,74.0,72.0,71.0,65.0,67.0,71.0,74.0,75.0,79.0,75.0,76.0,73.0,72.0,72.0,76.0,78.0,78.0,79.0,82.0,78.0,77.0,69.0,74.0,73.0,73.0,68.0,68.0,71.0
2017,8,TMIN,53.0,47.0,50.0,49.0,49.0,47.0,44.0,42.0,47.0,49.0,51.0,55.0,53.0,50.0,50.0,50.0,49.0,49.0,53.0,54.0,53.0,54.0,55.0,52.0,50.0,53.0,53.0,49.0,48.0,47.0,47.0
2017,9,PRCP,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.2,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,9999.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9,TMAX,72.0,69.0,74.0,75.0,70.0,58.0,49.0,51.0,61.0,62.0,52.0,78.0,57.0,56.0,42.0,38.0,37.0,45.0,51.0,57.0,51.0,56.0,79.0,51.0,9999.0,81.0,78.0,78.0,74.0,74.0,64.0
2017,9,TMIN,49.0,45.0,51.0,52.0,48.0,44.0,35.0,34.0,36.0,44.0,32.0,52.0,31.0,33.0,29.0,27.0,30.0,27.0,29.0,32.0,38.0,35.0,55.0,39.0,9999.0,54.0,51.0,53.0,51.0,49.0,47.0
2017,10,PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2017,10,TMAX,41.0,54.0,56.0,47.0,50.0,39.0,58.0,60.0,65.0,62.0,63.0,38.0,52.0,37.0,52.0,52.0,57.0,57.0,53.0,48.0,53.0,57.0,50.0,48.0,44.0,52.0,55.0,47.0,58.0,53.0,45.0
2017,10,TMIN,28.0,26.0,36.0,31.0,33.0,24.0,26.0,38.0,41.0,40.0,44.0,24.0,28.0,24.0,31.0,37.0,36.0,39.0,33.0,30.0,35.0,35.0,22.0,31.0,28.0,32.0,33.0,31.0,31.0,28.0,24.0
2017,11,PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,9999.0,0.5,0.2,0.0,0.0,0.0,0.1
2017,11,TMAX,51.0,46.0,41.0,49.0,54.0,46.0,47.0,46.0,42.0,34.0,46.0,51.0,47.0,49.0,55.0,55.0,50.0,53.0,57.0,51.0,42.0,42.0,44.0,45.0,9999.0,41.0,40.0,37.0,28.0,47.0,49.0
2017,11,TMIN,33.0,36.0,29.0,29.0,35.0,31.0,32.0,39.0,14.0,11.0,26.0,37.0,33.0,37.0,38.0,40.0,35.0,34.0,42.0,26.0,23.0,28.0,35.0,27.0,9999.0,32.0,31.0,24.0,15.0,15.0,33.0
2017,12,PRCP,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,12,TMAX,43.0,49.0,54.0,56.0,44.0,34.0,44.0,38.0,23.0,38.0,42.0,49.0,40.0,28.0,32.0,31.0,31.0,36.0,39.0,43.0,46.0,50.0,42.0,48.0,38.0,25.0,30.0,31.0,32.0,39.0,48.0
2017,12,TMIN,31.0,28.0,33.0,35.0,26.0,20.0,21.0,21.0,15.0,16.0,24.0,31.0,16.0,8.0,7.0,18.0,17.0,28.0,21.0,25.0,29.0,34.0,16.0,29.0,23.0,9.0,8.0,12.0,12.0,18.0,30.0
2018,1,PRCP,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.4,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,1.5
2018,1,TMAX,41.0,36.0,34.0,35.0,40.0,44.0,45.0,45.0,42.0,51.0,42.0,40.0,24.0,28.0,27.0,39.0,46.0,38.0,26.0,35.0,44.0,51.0,49.0,50.0,43.0,48.0,48.0,37.0,38.0,47.0,39.0
2018,1,TMIN,24.0,22.0,22.0,22.0,27.0,24.0,23.0,18.0,25.0,28.0,23.0,18.0,13.0,7.0,6.0,16.0,21.0,18.0,12.0,12.0,26.0,25.0,26.0,33.0,35.0,29.0,31.0,27.0,23.0,28.0,31.0
2018,2,PRCP,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.1,0.0,0.0,0.1,0.3,0.1,0.1,0.1,0.0,0.0,0.0,9999.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2,TMAX,41.0,35.0,38.0,30.0,40.0,35.0,26.0,35.0,43.0,38.0,22.0,39.0,14.0,26.0,21.0,21.0,21.0,23.0,32.0,40.0,29.0,9999.0,41.0,9999.0,9999.0,40.0,41.0,35.0,40.0,45.0,46.0
2018,2,TMIN,31.0,11.0,10.0,21.0,18.0,24.0,8.0,7.0,23.0,21.0,0.0,34.0,-4.0,-4.0,4.0,3.0,5.0,9.0,21.0,15.0,15.0,9999.0,35.0,9999.0,9999.0,35.0,28.0,22.0,21.0,27.0,35.0
2018,3,PRCP,0.3,0.0,0.0,0.0,0.0,1.0,0.3,0.2,0.4,0.1,0.0,0.0,0.0,0.1,3.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
2018,3,TMAX,37.0,47.0,50.0,50.0,54.0,45.0,42.0,40.0,31.0,31.0,39.0,36.0,43.0,49.0,42.0,43.0,41.0,40.0,36.0,42.0,42.0,45.0,39.0,47.0,52.0,28.0,31.0,37.0,46.0,49.0,47.0
2018,3,TMIN,19.0,30.0,29.0,33.0,30.0,29.0,20.0,16.0,21.0,17.0,13.0,25.0,19.0,30.0,36.0,31.0,31.0,19.0,13.0,16.0,31.0,30.0,27.0,31.0,37.0,16.0,9.0,8.0,18.0,27.0,34.0
2018,4,PRCP,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,9999.0,0.0,0.0,0.3,1.1,0.0,0.0
2018,4,TMAX,51.0,56.0,57.0,50.0,34.0,45.0,52.0,54.0,33.0,46.0,52.0,46.0,44.0,53.0,58.0,51.0,51.0,57.0,61.0,66.0,66.0,51.0,38.0,40.0,9999.0,44.0,49.0,46.0,45.0,41.0,45.0
2018,4,TMIN,39.0,31.0,40.0,19.0,18.0,20.0,31.0,26.0,20.0,19.0,33.0,15.0,31.0,33.0,39.0,35.0,30.0,31.0,38.0,39.0,43.0,33.0,10.0,29.0,9999.0,29.0,31.0,35.0,35.0,29.0,27.0
2018,5,PRCP,0.0,0.0,0.6,0.3,0.1,0.4,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,5,TMAX,45.0,63.0,46.0,47.0,54.0,57.0,58.0,63.0,63.0,53.0,58.0,41.0,62.0,63.0,58.0,57.0,66.0,71.0,66.0,56.0,56.0,62.0,51.0,68.0,68.0,58.0,64.0,65.0,67.0,66.0,69.0
2018,5,TMIN,28.0,42.0,33.0,31.0,31.0,34.0,37.0,41.0,43.0,39.0,38.0,32.0,41.0,43.0,38.0,37.0,43.0,48.0,47.0,38.0,36.0,38.0,32.0,44.0,47.0,35.0,42.0,47.0,47.0,43.0,49.0
2018,6,PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,6,TMAX,56.0,59.0,65.0,70.0,77.0,75.0,72.0,69.0,69.0,62.0,62.0,67.0,68.0,74.0,68.0,70.0,65.0,74.0,80.0,80.0,75.0,65.0,71.0,63.0,9999.0,75.0,73.0,73.0,71.0,72.0,73.0
2018,6,TMIN,37.0,42.0,38.0,44.0,49.0,55.0,54.0,52.0,47.0,40.0,41.0,37.0,41.0,48.0,47.0,45.0,40.0,43.0,53.0,54.0,53.0,45.0,46.0,43.0,9999.0,50.0,55.0,52.0,51.0,48.0,51.0
2018,7,PRCP,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2018,7,TMAX,69.0,79.0,76.0,78.0,80.0,72.0,79.0,80.0,78.0,79.0,80.0,75.0,76.0,80.0,73.0,78.0,81.0,79.0,81.0,80.0,81.0,77.0,75.0,80.0,82.0,77.0,77.0,82.0,81.0,83.0,80.0
2018,7,TMIN,42.0,55.0,53.0,53.0,55.0,52.0,51.0,53.0,51.0,55.0,58.0,50.0,54.0,54.0,53.0,52.0,54.0,58.0,54.0,55.0,55.0,53.0,53.0,52.0,54.0,50.0,55.0,54.0,58.0,54.0,55.0
2018,8,PRCP,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.0,1.0,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2018,8,TMAX,78.0,83.0,83.0,82.0,81.0,78.0,76.0,76.0,76.0,69.0,72.0,71.0,70.0,69.0,68.0,69.0,73.0,73.0,71.0,64.0,62.0,71.0,76.0,70.0,71.0,76.0,72.0,75.0,77.0,79.0,82.0
2018,8,TMIN,57.0,57.0,58.0,55.0,55.0,54.0,52.0,51.0,47.0,46.0,47.0,53.0,48.0,48.0,45.0,43.0,50.0,52.0,53.0,44.0,39.0,45.0,50.0,57.0,49.0,50.0,51.0,48.0,49.0,52.0,56.0
2018,9,PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,0.1,0.0,0.0,0.0,0.0,0.0
2018,9,TMAX,71.0,75.0,72.0,71.0,67.0,72.0,74.0,71.0,71.0,70.0,70.0,72.0,60.0,67.0,69.0,65.0,59.0,59.0,60.0,66.0,69.0,67.0,74.0,60.0,9999.0,74.0,74.0,72.0,74.0,75.0,73.0
2018,9,TMIN,48.0,49.0,51.0,51.0,52.0,50.0,53.0,56.0,52.0,52.0,45.0,47.0,40.0,39.0,46.0,44.0,39.0,35.0,33.0,39.0,44.0,53.0,48.0,52.0,9999.0,48.0,49.0,49.0,50.0,51.0,49.0
2018,10,PRCP,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,1.0,0.3,0.1,0.4,0.2,0.6
2018,10,TMAX,62.0,37.0,43.0,49.0,48.0,32.0,41.0,50.0,46.0,48.0,55.0,66.0,57.0,59.0,57.0,52.0,53.0,44.0,53.0,58.0,61.0,52.0,62.0,40.0,38.0,47.0,46.0,41.0,41.0,39.0,39.0
2018,10,TMIN,42.0,28.0,28.0,27.0,27.0,20.0,17.0,30.0,33.0,30.0,33.0,47.0,38.0,38.0,38.0,36.0,35.0,31.0,31.0,38.0,42.0,30.0,43.0,24.0,20.0,40.0,31.0,31.0,33.0,28.0,27.0
2018,11,PRCP,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.6,1.0,0.7,0.0,0.0,0.0,0.4,1.3,0.0,0.2,9999.0,0.1,0.0,0.0,0.0,0.0,0.0
2018,11,TMAX,37.0,39.0,31.0,31.0,40.0,48.0,47.0,47.0,41.0,36.0,42.0,47.0,49.0,50.0,42.0,41.0,35.0,33.0,43.0,47.0,38.0,31.0,41.0,35.0,9999.0,37.0,38.0,35.0,36.0,33.0,38.0
2018,11,TMIN,28.0,23.0,15.0,11.0,15.0,28.0,28.0,29.0,21.0,15.0,20.0,35.0,29.0,31.0,27.0,29.0,14.0,14.0,15.0,28.0,29.0,25.0,29.0,19.0,9999.0,30.0,29.0,24.0,19.0,16.0,14.0
2018,12,PRCP,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,TMAX,30.0,49.0,39.0,36.0,30.0,49.0,46.0,51.0,41.0,39.0,35.0,25.0,47.0,42.0,29.0,43.0,32.0,35.0,31.0,22.0,19.0,24.0,26.0,32.0,26.0,31.0,34.0,34.0,42.0,37.0,42.0
2018,12,TMIN,18.0,24.0,20.0,11.0,9.0,20.0,28.0,30.0,28.0,27.0,25.0,15.0,23.0,27.0,13.0,16.0,24.0,24.0,9.0,8.0,0.0,-1.0,2.0,12.0,-3.0,2.0,15.0,20.0,23.0,20.0,17.0
2019,1,PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.7,2.1,0.1,0.2,0.1,0.0,0.9,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.1,1.1,0.0,0.0
2019,1,TMAX,14.0,43.0,37.0,38.0,36.0,35.0,31.0,33.0,37.0,31.0,35.0,24.0,45.0,35.0,29.0,27.0,35.0,36.0,39.0,38.0,34.0,36.0,41.0,40.0,44.0,50.0,45.0,29.0,31.0,42.0,47.0
2019,1,TMIN,-9.0,22.0,17.0,18.0,19.0,18.0,18.0,26.0,25.0,15.0,14.0,0.0,27.0,12.0,4.0,4.0,20.0,14.0,16.0,18.0,16.0,16.0,14.0,17.0,20.0,25.0,26.0,20.0,23.0,23.0,27.0
2019,2,PRCP,0.0,2.3,0.0,0.0,1.3,1.3,0.3,0.0,0.0,0.0,0.1,0.4,0.1,0.2,0.0,0.0,0.1,0.2,0.0,0.1,0.2,9999.0,2.7,9999.0,9999.0,0.6,1.3,0.3,0.0,0.0,0.4
2019,2,TMAX,47.0,27.0,22.0,36.0,33.0,38.0,36.0,27.0,26.0,24.0,18.0,43.0,21.0,20.0,22.0,26.0,39.0,43.0,46.0,40.0,38.0,9999.0,33.0,9999.0,9999.0,30.0,27.0,24.0,15.0,31.0,26.0
2019,2,TMIN,24.0,11.0,-1.0,9.0,25.0,29.0,18.0,8.0,8.0,2.0,-1.0,30.0,2.0,3.0,2.0,1.0,10.0,23.0,31.0,28.0,28.0,9999.0,26.0,9999.0,9999.0,26.0,19.0,7.0,-1.0,4.0,17.0
2019,3,PRCP,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.5,0.6,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.3,1.7,0.7,1.0,0.0
2019,3,TMAX,38.0,34.0,41.0,52.0,30.0,33.0,39.0,49.0,49.0,48.0,45.0,32.0,47.0,45.0,35.0,43.0,40.0,53.0,54.0,53.0,49.0,36.0,34.0,45.0,43.0,36.0,42.0,39.0,43.0,33.0,32.0
2019,3,TMIN,28.0,20.0,19.0,23.0,14.0,11.0,9.0,22.0,25.0,26.0,23.0,24.0,23.0,29.0,26.0,28.0,24.0,21.0,30.0,40.0,26.0,21.0,20.0,20.0,19.0,18.0,18.0,31.0,28.0,18.0,15.0
2019,4,PRCP,0.0,0.5,0.0,0.1,0.0,0.1,0.5,0.6,0.0,0.1,0.0,0.3,0.1,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.3,0.4,9999.0,0.0,0.2,0.0,0.0,0.0,0.4
2019,4,TMAX,46.0,39.0,36.0,42.0,44.0,48.0,45.0,42.0,48.0,53.0,62.0,44.0,61.0,52.0,55.0,56.0,57.0,60.0,59.0,53.0,51.0,47.0,46.0,45.0,9999.0,55.0,53.0,44.0,55.0,58.0,50.0
2019,4,TMIN,26.0,24.0,19.0,19.0,20.0,29.0,35.0,27.0,24.0,30.0,36.0,33.0,37.0,34.0,34.0,33.0,37.0,40.0,40.0,33.0,29.0,29.0,30.0,24.0,9999.0,31.0,34.0,30.0,29.0,40.0,27.0
2019,5,PRCP,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.2,0.4,0.0,0.1,0.1,0.5,1.1,0.5,0.0,0.1,0.2,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.1,0.1
2019,5,TMAX,43.0,52.0,57.0,61.0,63.0,64.0,66.0,58.0,43.0,45.0,49.0,48.0,49.0,46.0,47.0,46.0,54.0,56.0,58.0,52.0,48.0,56.0,52.0,59.0,60.0,57.0,59.0,62.0,51.0,52.0,45.0
2019,5,TMIN,21.0,28.0,34.0,38.0,43.0,45.0,46.0,31.0,30.0,30.0,30.0,24.0,27.0,31.0,30.0,31.0,33.0,33.0,39.0,33.0,32.0,36.0,34.0,36.0,38.0,35.0,38.0,37.0,33.0,31.0,30.0
2019,6,PRCP,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,0.0,0.0,0.3,0.0,0.0,0.0
2019,6,TMAX,62.0,64.0,67.0,69.0,72.0,64.0,67.0,68.0,63.0,65.0,68.0,65.0,65.0,53.0,54.0,60.0,66.0,70.0,70.0,71.0,73.0,73.0,63.0,63.0,9999.0,65.0,66.0,65.0,65.0,47.0,57.0
2019,6,TMIN,40.0,38.0,46.0,48.0,44.0,44.0,45.0,47.0,45.0,42.0,47.0,42.0,36.0,32.0,32.0,35.0,43.0,48.0,51.0,52.0,52.0,53.0,42.0,46.0,9999.0,44.0,46.0,46.0,36.0,31.0,29.0
2019,7,PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.0
2019,7,TMAX,72.0,77.0,79.0,80.0,71.0,78.0,78.0,77.0,75.0,76.0,78.0,74.0,78.0,80.0,81.0,81.0,75.0,74.0,73.0,68.0,73.0,78.0,72.0,78.0,69.0,68.0,69.0,73.0,71.0,64.0,71.0
2019,7,TMIN,45.0,51.0,55.0,54.0,52.0,53.0,56.0,52.0,52.0,58.0,54.0,56.0,54.0,54.0,56.0,57.0,55.0,52.0,49.0,49.0,50.0,53.0,53.0,56.0,47.0,43.0,42.0,51.0,54.0,48.0,46.0
2019,8,PRCP,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.3,0.1
2019,8,TMAX,72.0,72.0,69.0,68.0,73.0,76.0,76.0,73.0,71.0,76.0,75.0,77.0,76.0,79.0,76.0,70.0,73.0,75.0,67.0,71.0,78.0,75.0,77.0,77.0,78.0,77.0,78.0,80.0,67.0,67.0,70.0
2019,8,TMIN,47.0,54.0,51.0,45.0,48.0,52.0,54.0,52.0,53.0,52.0,56.0,53.0,50.0,53.0,53.0,47.0,49.0,54.0,48.0,45.0,48.0,51.0,52.0,53.0,53.0,51.0,51.0,56.0,51.0,45.0,44.0
2019,9,PRCP,0.0,0.3,1.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0.6,0.0
2019,9,TMAX,80.0,56.0,46.0,57.0,64.0,71.0,71.0,66.0,56.0,62.0,64.0,80.0,45.0,49.0,58.0,61.0,61.0,63.0,65.0,60.0,53.0,47.0,75.0,47.0,9999.0,79.0,78.0,70.0,70.0,60.0,62.0
2019,9,TMIN,55.0,41.0,34.0,33.0,38.0,44.0,50.0,54.0,39.0,39.0,38.0,55.0,30.0,30.0,31.0,42.0,39.0,41.0,40.0,42.0,43.0,28.0,55.0,27.0,9999.0,54.0,54.0,51.0,47.0,43.0,39.0
2019,10,PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2019,10,TMAX,50.0,33.0,45.0,53.0,57.0,55.0,58.0,64.0,55.0,40.0,45.0,45.0,38.0,39.0,44.0,42.0,41.0,52.0,55.0,30.0,26.0,24.0,59.0,24.0,38.0,51.0,48.0,51.0,60.0,63.0,52.0
2019,10,TMIN,27.0,14.0,11.0,28.0,31.0,33.0,35.0,39.0,30.0,27.0,24.0,29.0,23.0,28.0,35.0,26.0,22.0,30.0,29.0,12.0,6.0,2.0,33.0,-2.0,11.0,29.0,25.0,28.0,33.0,38.0,18.0
2019,11,PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.0,0.0,0.1,0.0,0.3,0.7,1.0,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,11,TMAX,41.0,51.0,45.0,46.0,47.0,52.0,56.0,43.0,45.0,49.0,51.0,49.0,39.0,38.0,35.0,39.0,43.0,33.0,24.0,30.0,31.0,30.0,50.0,23.0,9999.0,47.0,49.0,53.0,51.0,55.0,57.0
2019,11,TMIN,22.0,36.0,28.0,28.0,33.0,32.0,38.0,29.0,27.0,33.0,38.0,22.0,28.0,21.0,20.0,18.0,21.0,15.0,10.0,15.0,22.0,18.0,29.0,10.0,9999.0,31.0,30.0,32.0,34.0,36.0,37.0
2019,12,PRCP,0.0,0.0,0.1,0.4,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.3,0.7,0.0
2019,12,TMAX,42.0,35.0,38.0,36.0,32.0,33.0,29.0,25.0,35.0,34.0,37.0,41.0,40.0,47.0,49.0,38.0,35.0,34.0,29.0,28.0,24.0,18.0,43.0,27.0,30.0,53.0,33.0,45.0,44.0,37.0,33.0
2019,12,TMIN,11.0,16.0,23.0,27.0,26.0,11.0,9.0,4.0,3.0,21.0,18.0,30.0,18.0,29.0,30.0,27.0,27.0,19.0,15.0,10.0,4.0,1.0,29.0,15.0,8.0,30.0,29.0,26.0,30.0,27.0,18.0
2020,1,PRCP,0.7,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.4,0.0,0.0,0.1,0.0,0.2,0.2,0.0,0.1,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.1
2020,1,TMAX,30.0,24.0,30.0,23.0,31.0,30.0,33.0,45.0,32.0,34.0,40.0,25.0,40.0,34.0,33.0,36.0,34.0,41.0,48.0,33.0,35.0,39.0,36.0,32.0,36.0,44.0,36.0,32.0,45.0,38.0,29.0
2020,1,TMIN,18.0,7.0,13.0,15.0,20.0,14.0,13.0,18.0,10.0,11.0,18.0,17.0,27.0,26.0,27.0,25.0,23.0,26.0,27.0,21.0,19.0,16.0,21.0,16.0,15.0,22.0,18.0,18.0,23.0,19.0,16.0
2020,2,PRCP,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,9999.0,9999.0,0.0,0.1,0.9,0.3,0.0,0.0
2020,2,TMAX,46.0,32.0,32.0,34.0,34.0,43.0,38.0,36.0,29.0,30.0,29.0,49.0,38.0,47.0,47.0,43.0,33.0,31.0,38.0,41.0,49.0,44.0,24.0,9999.0,9999.0,20.0,20.0,33.0,33.0,42.0,32.0
2020,2,TMIN,22.0,8.0,8.0,17.0,15.0,23.0,24.0,25.0,8.0,4.0,6.0,24.0,8.0,22.0,28.0,24.0,14.0,9.0,10.0,21.0,23.0,29.0,2.0,9999.0,9999.0,-2.0,2.0,17.0,30.0,16.0,11.0
2020,3,PRCP,0.2,0.1,0.0,0.0,0.2,0.2,0.0,0.0,0.1,0.6,0.0,0.0,0.3,0.0,0.0,0.3,0.2,0.8,0.3,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0
