bib,race,division,city,time,pace
2314,5K,Division:F 60-64,"Highland, UTAH",51:42.4,16:41/M
2315,5K,Division:M 60-64,"Highland, UTAH",33:21.4,10:46/M
2316,5K,Division:F 10-12,"Highland, UTAH",36:05.9,11:39/M
2317,5K,Division:F 10-12,"Highland, UTAH",49:14.3,15:53/M
2318,5K,Division:F  1- 9,"Highland, UTAH",48:17.8,15:35/M
2319,5K,Division:F 10-12,"Alpine, UTAH",19:59.8,6:27/M
2320,5K,Division:M 10-12,"Alpine, UTAH",21:48.8,7:02/M
2321,5K,Division:M  1- 9,"Alpine, UTAH",23:41.8,7:39/M
2322,5K,Division:M 16-19,"Provo, UTAH",25:27.0,8:13/M
2323,5K,Division:M 45-49,"Spanish Fork, UTAH",36:28.8,11:46/M
2324,5K,Division:F 16-19,"Spanish Fork, UTAH",26:00.2,8:23/M
2325,5K,Division:M 35-39,"Spanish Fork, UTAH",31:28.1,10:09/M
2326,5K,Division:F 30-34,"Woodland Hills, UTAH",31:51.7,10:17/M
2327,5K,Division:F 45-49,"Ladera Ranch, CALIFORNIA",32:05.8,10:21/M
2328,5K,Division:M 45-49,"Ladera Ranch, CALIFORNIA",32:14.5,10:24/M
2329,5K,Division:M 16-19,"Ladera Ranch, CALIFORNIA",26:16.1,8:28/M
2330,5K,Division:M 50-54,"Pleasant Grove, UTAH",34:46.3,11:13/M
2331,5K,Division:F 20-24,"Pleasant Grove, UTAH",25:52.9,8:21/M
2332,5K,Division:M 40-44,"Spanish Fork, UTAH",48:04.7,15:31/M
2333,5K,Division:M 13-15,"Spanish Fork, UTAH",29:25.8,9:30/M
2334,5K,Division:M 45-49,"Gilbert, ARIZONA",40:49.5,13:10/M
2335,5K,Division:F 20-24,"Gilbert, ARIZONA",45:06.7,14:33/M
2336,5K,Division:M 20-24,"Gilbert, ARIZONA",45:05.4,14:33/M
2337,5K,Division:F 25-29,"Gilbert, ARIZONA",33:43.5,10:53/M
2338,5K,Division:M 25-29,"Gilbert, ARIZONA",27:29.5,8:52/M
2339,5K,Division:F 40-44,"Gilbert, ARIZONA",1:04:42.5,20:52/M
2340,5K,Division:F 20-24,"Santaquin, UTAH",54:24.5,17:33/M
2341,5K,Division:M 25-29,"Santaquin, UTAH",54:26.4,17:34/M
2342,5K,Division:F 16-19,"Gilbert, ARIZONA",1:18:22.5,25:17/M
2343,5K,Division:F 60-64,"Mapleton, UTAH",48:21.7,15:36/M
2344,5K,Division:F 20-24,"Mapleton, UTAH",48:09.1,15:32/M
2345,5K,Division:M 20-24,"Mapleton, UTAH",45:17.9,14:37/M
2347,5K,Division:F 40-44,"Rio Rancho, NEW MEXICO",30:44.6,9:55/M
2348,5K,Division:M 16-19,"Rio Rancho, NEW MEXICO",37:56.6,12:14/M
2350,5K,Division:M 10-12,"Rio Rancho, NEW MEXICO",30:09.2,9:44/M
2351,5K,Division:F 10-12,"Rio Rancho, NEW MEXICO",32:40.3,10:32/M
2352,5K,Division:M 30-34,"Pleasant Grove, UTAH",16:18.1,5:16/M
2353,5K,Division:M 50-54,"Woodland Hls, UTAH",17:11.4,5:33/M
2354,5K,Division:F 60-64,"North East, MARYLAND",55:12.2,17:48/M
2355,5K,Division:M 60-64,"North East, MARYLAND",55:04.8,17:46/M
2356,5K,Division:M 16-19,"Mapleton, UTAH",18:05.6,5:50/M
2357,5K,Division:M 60-64,"Orem, UTAH",24:50.8,8:01/M
2358,5K,Division:M 25-29,"Orem, UTAH",21:03.9,6:48/M
2359,5K,Division:M 20-24,"Pleasant Grove, UTAH",26:10.0,8:26/M
2360,5K,Division:M 70-80,"American Fork, UTAH",33:39.9,10:52/M
2361,5K,Division:M 13-15,"Vernal, UTAH",38:08.6,12:18/M
2362,5K,Division:M 13-15,"Vernal, UTAH",36:58.3,11:56/M
2363,5K,Division:F 30-34,"Provo, UTAH",30:31.0,9:51/M
2364,5K,Division:M 35-39,"Provo, UTAH",31:23.7,10:08/M
2365,5K,Division:M 13-15,"Payson, UTAH",26:03.8,8:24/M
2366,5K,Division:Top Fin,"Alpine, UTAH",17:49.1,5:44/M
2368,5K,Division:M 45-49,"Cedar Hills, UTAH",32:47.0,10:35/M
2369,5K,Division:M 16-19,"Cedar Hills, UTAH",38:40.1,12:28/M
2370,5K,Division:M 20-24,"Cedar Hills, UTAH",38:23.5,12:23/M
2371,5K,Division:M 65-69,"Salem, UTAH",51:53.1,16:44/M
2372,5K,Division:F 20-24,"Cedar Hills, UTAH",48:36.5,15:41/M
2373,5K,Division:M 40-44,"Santaquin, UTAH",51:36.7,16:39/M
2374,5K,Division:F 45-49,"Santaquin, UTAH",1:00:23.1,19:29/M
2375,5K,Division:F 45-49,"Orem, UTAH",36:38.0,11:49/M
2376,5K,Division:M 20-24,"Orem, UTAH",30:33.6,9:51/M
2377,5K,Division:F 20-24,"Orem, UTAH",27:50.4,8:59/M
2378,5K,Division:M 16-19,"Orem, UTAH",32:51.2,10:36/M
2379,5K,Division:M 50-54,"Eagle Mountain, UTAH",1:11:05.1,22:56/M
2380,5K,Division:M 20-24,"Eagle Mountain, UTAH",23:26.1,7:34/M
2381,5K,Division:M 13-15,"Eagle Mountain, UTAH",1:11:03.6,22:55/M
2382,5K,Division:M 25-29,"Eagle Mountain, UTAH",32:06.5,10:21/M
2383,5K,Division:M 45-49,"Queen Creek, ARIZONA",32:20.3,10:26/M
2384,5K,Division:F 45-49,"Queen Creek, ARIZONA",41:51.1,13:30/M
2385,5K,Division:M 16-19,"Queen Creek, ARIZONA",24:46.3,7:59/M
2386,5K,Division:M 16-19,"Queen Creek, ARIZONA",27:51.8,8:59/M
2387,5K,Division:M 16-19,"Spanish Fork, UTAH",41:03.6,13:15/M
2388,5K,Division:F 16-19,"Price, UTAH",41:08.9,13:16/M
2389,5K,Division:M 65-69,"Lindon, UTAH",35:48.2,11:33/M
2390,5K,Division:M 16-19,"Alpine, UTAH",17:09.1,5:32/M
2391,5K,Division:F 30-34,"Provo, UTAH",32:18.0,10:25/M
2392,5K,Division:M 30-34,"Provo, UTAH",32:19.3,10:26/M
2393,5K,Division:F 25-29,"Sandy, UTAH",42:35.7,13:44/M
2394,5K,Division:F 30-34,"Temecula, CALIFORNIA",53:44.6,17:20/M
2395,5K,Division:M 30-34,"Temecula, CALIFORNIA",24:51.1,8:01/M
2396,5K,Division:F 30-34,"Rock Springs, WYOMING",57:42.4,18:37/M
2397,5K,Division:F 35-39,"Provo, UTAH",41:56.0,13:32/M
2398,5K,Division:M 35-39,"Provo, UTAH",34:40.4,11:11/M
2399,5K,Division:M 10-12,"Provo, UTAH",34:42.2,11:12/M
2400,5K,Division:M 25-29,"Elk Ridge, UTAH",25:24.7,8:12/M
2401,5K,Division:F 25-29,"Elk Ridge, UTAH",25:24.4,8:12/M
2402,5K,Division:F 45-49,"Las Vegas, NEVADA",39:53.7,12:52/M
2403,5K,Division:M 45-49,"Las Vegas, NEVADA",35:35.1,11:29/M
2404,5K,Division:F 20-24,"Las Vegas, NEVADA",34:28.3,11:07/M
2405,5K,Division:F 16-19,"Las Vegas, NEVADA",34:13.9,11:03/M
2406,5K,Division:M 16-19,"Las Vegas, NEVADA",29:23.9,9:29/M
2407,5K,Division:M 13-15,"Las Vegas, NEVADA",36:47.5,11:52/M
2408,5K,Division:M 60-64,"Provo, UTAH",23:18.1,7:31/M
2409,5K,Division:F 70-80,"Orem, UTAH",52:27.8,16:55/M
2410,5K,Division:F 25-29,"Orem, UTAH",39:07.3,12:37/M
2411,5K,Division:M 25-29,"Orem, UTAH",41:38.0,13:26/M
2412,5K,Division:F 45-49,"Midvale, UTAH",34:40.7,11:11/M
2413,5K,Division:M 60-64,"Orem, UTAH",35:57.4,11:36/M
2414,5K,Division:M 30-34,"Orem, UTAH",35:32.2,11:28/M
2415,5K,Division:F 35-39,"Orem, UTAH",17:57.6,5:48/M
2416,5K,Division:F 40-44,"Genola, UTAH",31:15.9,10:05/M
2417,5K,Division:F 13-15,"Genola, UTAH",36:44.3,11:51/M
2418,5K,Division:M 10-12,"Genola, UTAH",31:14.8,10:05/M
2419,5K,Division:F 13-15,"Genola, UTAH",36:44.4,11:51/M
2421,5K,Division:F 13-15,"Saratoga Springs, UTAH",44:02.5,14:12/M
2422,5K,Division:M 35-39,"Irvine, CALIFORNIA",20:37.4,6:39/M
2423,5K,Division:M 35-39,"Kirtland, OHIO",29:34.1,9:32/M
2424,5K,Division:M 35-39,"Highlands Ranch, COLORADO",29:30.1,9:31/M
2425,5K,Division:F 25-29,"Provo, UTAH",29:44.8,9:36/M
2426,5K,Division:M 25-29,"Madison, WISCONSIN",29:33.3,9:32/M
2427,5K,Division:F 25-29,"Madison, WISCONSIN",36:33.3,11:48/M
2428,5K,Division:M 25-29,"Eagle Mountain, UTAH",36:33.3,11:48/M
2429,5K,Division:M 45-49,"Spanish Fork, UTAH",21:35.4,6:58/M
2430,5K,Division:M 20-24,"Spanish Fork, UTAH",20:01.0,6:27/M
2431,5K,Division:F 25-29,"Saratoga Springs, UTAH",31:36.8,10:12/M
2433,5K,Division:M 30-34,"Riverton, UTAH",30:43.6,9:55/M
2435,5K,Division:F 13-15,"Santaquin, UTAH",23:17.8,7:31/M
2436,5K,Division:M 16-19,"Eagle Mountain, UTAH",39:14.3,12:39/M
2437,5K,Division:F 55-59,"Genola, UTAH",45:06.1,14:33/M
2438,5K,Division:F 30-34,"Vineyard, UTAH",59:58.8,19:21/M
2439,5K,Division:F 60-64,"Orem, UTAH",44:36.6,14:23/M
2440,5K,Division:F 40-44,"Cedar Hills, UTAH",29:52.3,9:38/M
2441,5K,Division:M 10-12,"Cedar Hills, UTAH",29:51.5,9:38/M
2442,5K,Division:F 55-59,"Provo, UTAH",28:34.8,9:13/M
2443,5K,Division:F 25-29,"Pleasant Grove, UTAH",44:31.6,14:22/M
2444,5K,Division:M 60-64,"Orem, UTAH",40:28.9,13:04/M
2445,5K,Division:M 25-29,"Spanish Fork, UTAH",32:36.5,10:31/M
2446,5K,Division:F 25-29,"Gilbert, ARIZONA",28:31.4,9:12/M
2448,5K,Division:M 30-34,"Spanish Fork, UTAH",27:44.4,8:57/M
2449,5K,Division:M 35-39,"Vineyard, UTAH",59:59.8,19:21/M
2450,5K,Division:F 20-24,"Lehi, UTAH",29:38.5,9:34/M
2451,5K,Division:M 20-24,"Lehi, UTAH",22:39.9,7:19/M
2452,5K,Division:M 40-44,"Lehi, UTAH",33:24.3,10:47/M
2456,5K,Division:M 16-19,"Provo, UTAH",16:40.8,5:23/M
2458,5K,Division:F 35-39,"Orem, UTAH",26:15.0,8:28/M
2459,5K,Division:M 16-19,"Orem, UTAH",16:31.4,5:20/M
2460,5K,Division:F 13-15,"Orem, UTAH",22:17.6,7:12/M
2461,5K,Division:M 13-15,"Orem, UTAH",20:47.5,6:42/M
2462,5K,Division:F 10-12,"Orem, UTAH",26:14.6,8:28/M
2464,5K,Division:M 16-19,"Provo, UTAH",16:06.0,5:12/M
2465,5K,Division:F 60-64,"Orem, UTAH",34:23.2,11:06/M
2467,5K,Division:F 40-44,"Eagle Mountain, UTAH",32:50.9,10:36/M
2468,5K,Division:F 10-12,"Highland, UTAH",38:16.1,12:21/M
2470,5K,Division:M 16-19,"Provo, UTAH",30:26.2,9:49/M
2471,5K,Division:M 13-15,"Spanish Fork, UTAH",19:37.9,6:20/M
2472,5K,Division:M 30-34,"Provo, UTAH",33:09.8,10:42/M
2473,5K,Division:F 35-39,"Provo, UTAH",50:10.8,16:11/M
2474,5K,Division:M 30-34,"Provo, UTAH",32:55.5,10:37/M
2475,5K,Division:M 30-34,"Provo, UTAH",50:10.7,16:11/M
2476,5K,Division:F 35-39,"Eagle Mountain, UTAH",37:21.8,12:03/M
2477,5K,Division:F 10-12,"Eagle Mountain, UTAH",37:22.4,12:03/M
2478,5K,Division:F 25-29,"Provo, UTAH",37:36.6,12:08/M
2480,5K,Division:F 70-80,"Orem, UTAH",46:10.3,14:54/M
2482,5K,Division:M 30-34,"Gilbert, ARIZONA",30:34.1,9:52/M
2483,5K,Division:F 35-39,"Pleasant Grv, UTAH",41:39.3,13:26/M
2484,5K,Division:F 25-29,"Payson, UTAH",33:44.3,10:53/M
2487,5K,Division:F 30-34,"Saratoga Springs, UTAH",23:19.6,7:31/M
2488,5K,Division:F 30-34,"Indio, CALIFORNIA",24:08.4,7:47/M
2489,5K,Division:M 40-44,"Lehi, UTAH",26:37.7,8:35/M
2490,5K,Division:F 45-49,"Provo, UTAH",37:59.0,12:15/M
2491,5K,Division:F 45-49,"Provo, UTAH",37:58.4,12:15/M
2492,5K,Division:F 35-39,"Pleasant Grove, UTAH",39:04.7,12:36/M
2493,5K,Division:F 35-39,"Herriman, UTAH",25:50.4,8:20/M
2494,5K,Division:F 13-15,"Herriman, UTAH",25:56.5,8:22/M
2495,5K,Division:F 30-34,"Orem, UTAH",32:09.2,10:22/M
2496,5K,Division:M 30-34,"Provo, UTAH",19:14.7,6:12/M
2497,5K,Division:F 35-39,"Gilbert, ARIZONA",26:03.7,8:24/M
2498,5K,Division:F 25-29,"Pleasant Grove, UTAH",39:18.5,12:41/M
2499,5K,Division:M 30-34,"Pleasant Grove, UTAH",25:14.5,8:09/M
2500,5K,Division:F 35-39,"American Fork, UTAH",37:34.4,12:07/M
2501,5K,Division:F 30-34,"Oakley, IDAHO",34:53.2,11:15/M
2502,5K,Division:M 30-34,"Oakley, IDAHO",34:52.4,11:15/M
2503,5K,Division:F 25-29,"Pleasant Grv, UTAH",29:52.5,9:38/M
2504,5K,Division:F 20-24,"Orem, UTAH",24:06.8,7:47/M
2505,5K,Division:M 20-24,"Orem, UTAH",24:11.8,7:48/M
2506,5K,Division:F 20-24,"Springville, UTAH",29:41.6,9:35/M
2507,5K,Division:F 30-34,"Provo, UTAH",19:57.7,6:26/M
2509,5K,Division:M 70-80,"Orem, UTAH",32:06.9,10:22/M
2510,5K,Division:F 30-34,"Salem, UTAH",25:07.5,8:06/M
2511,5K,Division:M 30-34,"Salem, UTAH",21:35.1,6:58/M
2512,5K,Division:M 55-59,"Fairview, UTAH",25:50.3,8:20/M
2513,5K,Division:F 55-59,"Fairview, UTAH",27:06.4,8:45/M
2514,5K,Division:F 50-54,"Bountiful, UTAH",37:58.8,12:15/M
2515,5K,Division:M 60-64,"Stafford, VIRGINIA",37:59.4,12:15/M
2516,5K,Division:F 25-29,"Lehi, UTAH",32:58.6,10:38/M
2517,5K,Division:M 30-34,"Lehi, UTAH",33:00.9,10:39/M
2519,5K,Division:F 40-44,"Salem, UTAH",29:34.6,9:32/M
2520,5K,Division:M 40-44,"Salem, UTAH",29:08.0,9:24/M
2521,5K,Division:F 65-69,"Springville, UTAH",40:36.5,13:06/M
2522,5K,Division:F 25-29,"Mapleton, UTAH",29:55.9,9:39/M
2523,5K,Division:M 30-34,"Mapleton, UTAH",24:51.1,8:01/M
2524,5K,Division:Top Fin,"Lindon, UTAH",15:28.8,4:59/M
2525,5K,Division:M 16-19,"Draper, UTAH",16:08.2,5:12/M
2526,5K,Division:M 45-49,"Draper, UTAH",24:16.5,7:50/M
2527,5K,Division:F 40-44,"Herriman, UTAH",28:40.6,9:15/M
2528,5K,Division:F 16-19,"Herriman, UTAH",28:41.2,9:15/M
2529,5K,Division:M 25-29,"Draper, UTAH",23:09.6,7:28/M
2530,5K,Division:M 45-49,"Orem, UTAH",43:33.5,14:03/M
2531,5K,Division:F 50-54,"Orem, UTAH",43:33.5,14:03/M
2532,5K,Division:M 45-49,"Orem, UTAH",23:26.8,7:34/M
2533,5K,Division:F 40-44,"Orem, UTAH",38:21.4,12:22/M
2534,5K,Division:F 45-49,"Springville, UTAH",32:02.8,10:20/M
2535,5K,Division:F 20-24,"Springville, UTAH",36:40.6,11:50/M
2536,5K,Division:M 20-24,"Lehi, UTAH",19:56.6,6:26/M
2537,5K,Division:F 25-29,"Saratoga Springs, UTAH",54:15.1,17:30/M
2538,5K,Division:M 35-39,"Little Elm, TEXAS",40:08.0,12:57/M
2539,5K,Division:M 13-15,"Little Elm, TEXAS",39:44.1,12:49/M
2540,5K,Division:M 10-12,"Little Elm, TEXAS",38:11.7,12:19/M
2541,5K,Division:M 35-39,"Lehi, UTAH",31:22.0,10:07/M
2542,5K,Division:M 81-99,"American Fork, UTAH",51:50.4,16:43/M
2543,5K,Division:M 50-54,"Lake Stevens, WASHINGTON",27:17.0,8:48/M
2544,5K,Division:F 10-12,"Lake Stevens, WASHINGTON",46:02.9,14:51/M
2545,5K,Division:F 45-49,"Lake Stevens, WASHINGTON",45:41.6,14:44/M
2546,5K,Division:M 10-12,"Lake Stevens, WASHINGTON",46:04.3,14:52/M
2547,5K,Division:F 50-54,"Spanish Fork, UTAH",51:49.4,16:43/M
2548,5K,Division:F 50-54,"Niwot, COLORADO",51:49.6,16:43/M
2550,5K,Division:M 13-15,"Niwot, COLORADO",31:50.2,10:16/M
2551,5K,Division:F 20-24,"Spanish Fork, UTAH",45:33.6,14:42/M
2552,5K,Division:M 20-24,"Provo, UTAH",27:56.6,9:01/M
2553,5K,Division:M 45-49,"Gilbert, ARIZONA",29:40.2,9:34/M
2555,5K,Division:M 20-24,"Gilbert, ARIZONA",33:36.1,10:50/M
2556,5K,Division:M 20-24,"Gilbert, ARIZONA",26:44.6,8:38/M
2557,5K,Division:F 16-19,"Gilbert, ARIZONA",28:44.3,9:16/M
2558,5K,Division:F 16-19,"Gilbert, ARIZONA",29:36.1,9:33/M
2559,5K,Division:M 13-15,"Gilbert, ARIZONA",28:48.1,9:17/M
2560,5K,Division:F 55-59,"Draper, UTAH",24:41.6,7:58/M
2561,5K,Division:M 25-29,"Draper, UTAH",34:01.6,10:59/M
2562,5K,Division:F 20-24,"Draper, UTAH",34:00.3,10:58/M
2563,5K,Division:M 55-59,"Cedar Hills, UTAH",33:51.0,10:55/M
2564,5K,Division:F 60-64,"Cedar Hills, UTAH",31:56.9,10:18/M
2565,5K,Division:F 20-24,"Cedar Hills, UTAH",27:30.9,8:53/M
2566,5K,Division:F 35-39,"Pleasant Grv, UTAH",1:03:09.5,20:22/M
2567,5K,Division:M 40-44,"Pleasant Grv, UTAH",28:26.2,9:10/M
2568,5K,Division:M 10-12,"Pleasant Grv, UTAH",33:10.2,10:42/M
2569,5K,Division:M  1- 9,"Pleasant Grv, UTAH",28:26.4,9:10/M
2570,5K,Division:M 13-15,"Pleasant Grv, UTAH",23:10.6,7:29/M
2571,5K,Division:F 13-15,"Pleasant Grv, UTAH",1:03:09.2,20:22/M
2572,5K,Division:F 30-34,"Provo, UTAH",33:10.8,10:42/M
2573,5K,Division:M 40-44,"Provo, UTAH",34:49.5,11:14/M
2574,5K,Division:F 30-34,"Saratoga Springs, UTAH",1:03:00.0,20:19/M
2575,5K,Division:F 13-15,"Saratoga Springs, UTAH",40:02.5,12:55/M
2576,5K,Division:M 35-39,"Saratoga Springs, UTAH",40:03.8,12:55/M
2577,5K,Division:M  1- 9,"Saratoga Springs, UTAH",1:02:49.4,20:16/M
2578,5K,Division:M 60-64,"Orem, UTAH",42:31.5,13:43/M
2579,5K,Division:F 60-64,"Orem, UTAH",36:48.5,11:52/M
2580,5K,Division:M 45-49,"Bakersfield, CALIFORNIA",17:32.3,5:39/M
2581,5K,Division:F 60-64,"Snowflake, ARIZONA",29:17.3,9:27/M
2583,5K,Division:F 55-59,"Pleasant Grv, UTAH",28:58.4,9:21/M
2584,5K,Division:F 10-12,"Pleasant Grv, UTAH",28:56.7,9:20/M
2585,5K,Division:F 25-29,"Lehi, UTAH",23:52.9,7:42/M
2588,5K,Division:F 45-49,"The Woodlands, TEXAS",34:55.5,11:16/M
2589,5K,Division:M 40-44,"The Woodlands, TEXAS",34:56.5,11:16/M
2590,5K,Division:F 13-15,"The Woodlands, TEXAS",33:36.9,10:51/M
2591,5K,Division:M 16-19,"The Woodlands, TEXAS",33:33.5,10:50/M
2592,5K,Division:M 16-19,"The Woodlands, TEXAS",27:09.9,8:46/M
2596,5K,Division:M 30-34,"Lehi, UTAH",25:26.1,8:12/M
2597,5K,Division:F 25-29,"Provo, UTAH",37:32.2,12:07/M
2598,5K,Division:F 40-44,"Orem, UTAH",28:02.6,9:03/M
2599,5K,Division:M 16-19,"Orem, UTAH",25:01.0,8:04/M
2600,5K,Division:M 16-19,"Orem, UTAH",22:29.9,7:15/M
2601,5K,Division:F 50-54,"Orem, UTAH",39:03.6,12:36/M
2605,5K,Division:M 60-64,"Provo, UTAH",26:46.0,8:38/M
2606,5K,Division:M 40-44,"Santaquin, UTAH",29:58.4,9:40/M
2607,5K,Division:F 40-44,"Springville, UTAH",39:44.5,12:49/M
2608,5K,Division:M 16-19,"Springville, UTAH",17:50.6,5:45/M
2609,5K,Division:M 13-15,"Springville, UTAH",19:59.6,6:27/M
2610,5K,Division:M 10-12,"Springville, UTAH",39:42.9,12:49/M
2611,5K,Division:F  1- 9,"Pleasant Grove, UTAH",38:02.1,12:16/M
2612,5K,Division:F 10-12,"Pleasant Grove, UTAH",38:00.5,12:16/M
2613,5K,Division:M 40-44,"Pleasant Grove, UTAH",38:01.6,12:16/M
2614,5K,Division:Top Fin,"Herriman, UTAH",17:29.5,5:37/M
2615,5K,Division:M 25-29,"Herriman, UTAH",16:23.1,5:17/M
2616,5K,Division:M 55-59,"Provo, UTAH",35:12.3,11:21/M
2617,5K,Division:F 45-49,"Provo, UTAH",35:12.2,11:21/M
2618,5K,Division:M  1- 9,"Highland, UTAH",34:34.3,11:09/M
2619,5K,Division:M 65-69,"Orem, UTAH",23:08.4,7:28/M
2620,5K,Division:M 30-34,"Santaquin, UTAH",24:46.9,8:00/M
2621,5K,Division:M 50-54,"Saratoga Springs, UTAH",28:10.8,9:05/M
2622,5K,Division:M  1- 9,"Saratoga Springs, UTAH",28:10.2,9:05/M
2623,5K,Division:M 45-49,"American Fork, UTAH",27:50.0,8:59/M
2625,5K,Division:F 50-54,"Springville, UTAH",31:44.1,10:14/M
2626,5K,Division:M 25-29,"Springville, UTAH",36:41.1,11:50/M
2627,5K,Division:M 25-29,"Springville, UTAH",24:44.1,7:59/M
2628,5K,Division:F 20-24,"Springville, UTAH",34:24.4,11:06/M
2629,5K,Division:F 20-24,"Springville, UTAH",34:24.8,11:06/M
2630,5K,Division:M 20-24,"Springville, UTAH",22:45.8,7:21/M
2631,5K,Division:F 20-24,"Draper, UTAH",34:29.7,11:08/M
2632,5K,Division:M 13-15,"Springville, UTAH",23:12.6,7:29/M
2633,5K,Division:M 20-24,"Draper, UTAH",34:29.7,11:08/M
2634,5K,Division:M 40-44,"Payson, UTAH",54:41.2,17:38/M
2635,5K,Division:M 35-39,"Payson, UTAH",54:39.4,17:38/M
2636,5K,Division:F 20-24,"Provo, UTAH",27:52.2,8:59/M
2637,5K,Division:M 20-24,"Provo, UTAH",32:23.2,10:27/M
2638,5K,Division:M 50-54,"Eagle Mountain, UTAH",27:33.9,8:54/M
2639,5K,Division:F 35-39,"Bluffdale, UTAH",48:33.9,15:40/M
2640,5K,Division:M 30-34,"Bluffdale, UTAH",54:00.6,17:25/M
2641,5K,Division:F 35-39,"Salt Lake City, UTAH",52:47.3,17:02/M
2643,5K,Division:M 13-15,"Orem, UTAH",18:52.4,6:05/M
2644,5K,Division:F 40-44,"Orem, UTAH",41:23.9,13:21/M
2645,5K,Division:M 25-29,"Springville, UTAH",29:44.5,9:36/M
2646,5K,Division:F 25-29,"Springville, UTAH",29:53.2,9:38/M
2647,5K,Division:F 25-29,"New Haven, CONNECTICU",48:05.6,15:31/M
2648,5K,Division:M 25-29,"New Haven, CONNECTICU",36:08.5,11:40/M
2649,5K,Division:M 13-15,"Provo, UTAH",58:49.3,18:59/M
2650,5K,Division:M 20-24,"Provo, UTAH",25:28.8,8:13/M
2651,5K,Division:M 60-64,"Castaic, CALIFORNIA",24:25.1,7:53/M
2652,5K,Division:M 30-34,"Pleasant Grove, UTAH",21:02.3,6:47/M
2653,5K,Division:F 25-29,"Pleasant Grove, UTAH",29:44.1,9:36/M
2654,5K,Division:M 30-34,"Pleasant Grove, UTAH",22:22.8,7:13/M
2655,5K,Division:F 50-54,"Payson, UTAH",57:18.1,18:29/M
2656,5K,Division:F 45-49,"Springville, UTAH",49:52.5,16:05/M
2657,5K,Division:M 10-12,"Pleasant Grove, UTAH",26:07.3,8:26/M
2658,5K,Division:F  1- 9,"Pleasant Grove, UTAH",38:56.5,12:34/M
2659,5K,Division:M 30-34,"Hooper, UTAH",36:31.5,11:47/M
2660,5K,Division:F 16-19,"Springville, UTAH",49:31.5,15:59/M
2661,5K,Division:M 13-15,"Springville, UTAH",26:01.3,8:24/M
2662,5K,Division:F 55-59,"Provo, UTAH",26:03.4,8:24/M
2663,5K,Division:F 25-29,"Dallas, TEXAS",40:14.5,12:59/M
2664,5K,Division:M 13-15,"Springville, UTAH",35:06.9,11:20/M
2665,5K,Division:M 35-39,"Provo, UTAH",30:41.9,9:54/M
2666,5K,Division:M 10-12,"Provo, UTAH",30:34.3,9:52/M
2667,5K,Division:M  1- 9,"Las Vegas, NEVADA",57:16.1,18:28/M
2668,5K,Division:F 25-29,"American Fork, UTAH",40:53.7,13:12/M
2669,5K,Division:F 25-29,"American Fork, UTAH",40:53.7,13:12/M
2670,5K,Division:M 20-24,"Pleasant Grove, UTAH",42:40.6,13:46/M
2671,5K,Division:F 20-24,"West Jordan, UTAH",42:41.0,13:46/M
2672,5K,Division:M 50-54,"Lehi, UTAH",47:53.9,15:27/M
2673,5K,Division:M 45-49,"Herriman, UTAH",29:29.5,9:31/M
2674,5K,Division:M 13-15,"Herriman, UTAH",23:57.2,7:44/M
2675,5K,Division:F 16-19,"Herriman, UTAH",29:29.6,9:31/M
2677,5K,Division:M 40-44,"Orem, UTAH",37:09.9,11:59/M
2678,5K,Division:M 16-19,"Orem, UTAH",17:22.5,5:36/M
2679,5K,Division:M 13-15,"Orem, UTAH",27:55.9,9:01/M
2680,5K,Division:F 10-12,"Orem, UTAH",37:09.8,11:59/M
2681,5K,Division:M 50-54,"Lehi, UTAH",39:30.0,12:45/M
2682,5K,Division:F 55-59,"Henderson, NEVADA",43:53.4,14:10/M
2683,5K,Division:M 55-59,"Henderson, NEVADA",43:53.9,14:10/M
2684,5K,Division:F 25-29,"Lindon, UTAH",38:13.7,12:20/M
2685,5K,Division:F 30-34,"Lehi, UTAH",40:34.9,13:05/M
2686,5K,Division:M 35-39,"Lehi, UTAH",30:39.4,9:53/M
2687,5K,Division:F 20-24,"Highland, UTAH",40:16.9,13:00/M
2688,5K,Division:M 10-12,"Lehi, UTAH",30:38.3,9:53/M
2689,5K,Division:M 25-29,"Provo, UTAH",25:21.1,8:11/M
2690,5K,Division:M 30-34,"Hillsboro, OREGON",27:33.2,8:53/M
2691,5K,Division:M 55-59,"Centerville, UTAH",25:24.0,8:12/M
2692,5K,Division:M 25-29,"Bountiful, UTAH",23:20.6,7:32/M
2693,5K,Division:F 50-54,"Payson, UTAH",54:36.1,17:37/M
2695,5K,Division:F 30-34,"Provo, UTAH",30:19.7,9:47/M
2696,5K,Division:M  1- 9,"Provo, UTAH",30:08.4,9:43/M
2697,5K,Division:M  1- 9,"Provo, UTAH",30:19.0,9:47/M
2698,5K,Division:F 70-80,"Provo, UTAH",41:31.7,13:24/M
2699,5K,Division:M 35-39,"Chandler, ARIZONA",37:34.9,12:07/M
2700,5K,Division:M 40-44,"Spanish Fork, UTAH",28:11.7,9:06/M
2701,5K,Division:F 16-19,"Spanish Fork, UTAH",27:57.2,9:01/M
2702,5K,Division:F 30-34,"Provo, UTAH",26:52.5,8:40/M
2703,5K,Division:M 30-34,"Provo, UTAH",26:52.2,8:40/M
2704,5K,Division:F 20-24,"Orem, UTAH",22:22.3,7:13/M
